userid,bookid,issue_date,due_date,return_date
2019EE10519,133351,02/24/2020,03/09/2020,02/27/2020
2019EE10529,952320,02/01/2020,02/15/2020,02/23/2020
2019EE10529,289741,02/19/2020,03/04/2020,02/24/2020
2019EE10529,718848,02/26/2020,03/11/2020,02/27/2020
2019EE10529,387166,01/02/2020,01/16/2020,02/10/2020
2019EE10536,442575,02/09/2020,02/23/2020,02/11/2020
2019EE10536,796218,01/09/2020,01/23/2020,02/01/2020
2019EE10536,699810,02/24/2020,03/09/2020,02/26/2020
2019EE10540,271873,01/09/2020,01/23/2020,01/19/2020
2019EE10540,350733,02/25/2020,03/10/2020,02/26/2020
2019EE10540,386251,01/06/2020,01/20/2020,02/22/2020
2019EE10544,561323,02/07/2020,02/21/2020,02/13/2020
2019EE10544,12183,02/05/2020,02/19/2020,02/16/2020
2019EE10544,748152,02/18/2020,03/03/2020,02/23/2020
2019EE10544,600024,01/24/2020,02/07/2020,02/07/2020
2019EE10544,410158,01/23/2020,02/06/2020,02/15/2020
2019EEZ8333,240868,01/17/2020,01/31/2020,02/14/2020
2019EEZ8333,630511,01/28/2020,02/11/2020,03/03/2020
2019EEZ8333,496806,02/09/2020,02/23/2020,02/24/2020
2019EEZ8333,950568,01/23/2020,02/06/2020,01/26/2020
2019EEZ8340,495431,01/31/2020,02/14/2020,02/15/2020
2019EEZ8340,868459,01/30/2020,02/13/2020,02/18/2020
2019EEZ8340,868147,01/16/2020,01/30/2020,02/11/2020
2019EEZ8347,563648,01/21/2020,02/04/2020,02/08/2020
2019EEZ8347,421607,01/04/2020,01/18/2020,01/27/2020
2019EEZ8351,282868,02/26/2020,03/11/2020,03/03/2020
2019EEZ8351,71554,01/25/2020,02/08/2020,01/25/2020
2019EEZ8351,888495,01/11/2020,01/25/2020,01/12/2020
2019EEZ8351,31243,01/15/2020,01/29/2020,02/22/2020
2019EEZ8351,88786,02/24/2020,03/09/2020,03/02/2020
2019EEZ8353,281928,01/12/2020,01/26/2020,02/03/2020
2019EEZ8353,139336,01/13/2020,01/27/2020,01/17/2020
2019EEZ8353,748334,01/09/2020,01/23/2020,02/02/2020
2019EEZ8353,273132,02/13/2020,02/27/2020,02/27/2020
2019EEZ8353,121179,01/24/2020,02/07/2020,02/03/2020
2019EEZ8360,884675,01/10/2020,01/24/2020,01/13/2020
2019EEZ8360,372398,02/12/2020,02/26/2020,03/02/2020
2019EEZ8360,969187,01/16/2020,01/30/2020,02/25/2020
2019EEZ8360,926706,01/20/2020,02/03/2020,02/10/2020
2019EEZ8371,284644,01/07/2020,01/21/2020,02/27/2020
2019EEZ8371,838810,01/12/2020,01/26/2020,02/26/2020
2019EEZ8371,644155,01/01/2020,01/15/2020,01/20/2020
2019EEZ8373,769477,02/25/2020,03/10/2020,02/29/2020
2019EEZ8373,635854,02/11/2020,02/25/2020,02/28/2020
2019EEZ8373,339262,01/25/2020,02/08/2020,02/01/2020
2019EEZ8373,663018,01/20/2020,02/03/2020,02/14/2020
2019EEZ8374,315115,01/30/2020,02/13/2020,02/06/2020
2019EEZ8374,8769,01/25/2020,02/08/2020,02/20/2020
2019EEZ8384,862003,02/26/2020,03/11/2020,03/02/2020
2019EEZ8384,55876,01/31/2020,02/14/2020,02/04/2020
2019EEZ8384,912176,01/08/2020,01/22/2020,02/28/2020
2019EEZ8384,377984,01/03/2020,01/17/2020,01/04/2020
2019EEZ8385,523844,01/23/2020,02/06/2020,02/06/2020
2019EEZ8385,939675,02/12/2020,02/26/2020,02/16/2020
2019EEZ8385,711065,01/23/2020,02/06/2020,02/12/2020
2019EEZ8385,731052,01/30/2020,02/13/2020,02/09/2020
2019EEZ8385,282266,01/24/2020,02/07/2020,02/19/2020
2019ESZ8259,534973,01/15/2020,01/29/2020,01/20/2020
2019ESZ8259,488899,02/10/2020,02/24/2020,02/28/2020
2019ESZ8259,570070,02/10/2020,02/24/2020,02/28/2020
2019ESZ8259,342327,01/22/2020,02/05/2020,02/28/2020
2019ESZ8259,436049,01/23/2020,02/06/2020,01/29/2020
2019ESZ8260,127512,01/07/2020,01/21/2020,03/01/2020
2019ESZ8260,329965,02/06/2020,02/20/2020,02/16/2020
2019ESZ8260,196629,01/27/2020,02/10/2020,02/21/2020
2019ESZ8262,443969,02/17/2020,03/02/2020,02/25/2020
2019ESZ8262,616862,02/18/2020,03/03/2020,02/18/2020
2019ESZ8267,486113,02/04/2020,02/18/2020,02/20/2020
2019ESZ8267,490172,02/19/2020,03/04/2020,03/03/2020
2019ESZ8267,593326,01/12/2020,01/26/2020,01/29/2020
2019ESZ8269,463323,01/26/2020,02/09/2020,02/27/2020
2019ESZ8269,307914,02/20/2020,03/05/2020,02/26/2020
2019ESZ8269,287026,02/13/2020,02/27/2020,02/13/2020
2019ESZ8271,626086,01/14/2020,01/28/2020,02/01/2020
2019ESZ8271,850200,02/18/2020,03/03/2020,02/20/2020
2019ESZ8271,901817,02/01/2020,02/15/2020,02/24/2020
2019ESZ8271,970528,01/01/2020,01/15/2020,02/12/2020
2019ESZ8272,156993,01/25/2020,02/08/2020,02/10/2020
2019ESZ8272,212311,01/01/2020,01/15/2020,01/16/2020
2019ESZ8272,119717,02/22/2020,03/07/2020,02/25/2020
2019HUZ8206,842656,02/10/2020,02/24/2020,02/14/2020
2019HUZ8206,465390,01/05/2020,01/19/2020,02/08/2020
2019HUZ8450,596294,02/09/2020,02/23/2020,02/22/2020
2019HUZ8450,370263,01/11/2020,01/25/2020,01/20/2020
2019HUZ8450,720986,02/12/2020,02/26/2020,02/26/2020
2019HUZ8450,670813,02/26/2020,03/11/2020,02/28/2020
2019JIT2221,222516,01/31/2020,02/14/2020,02/18/2020
2019JIT2221,586017,01/07/2020,01/21/2020,02/02/2020
2019JTM2086,481595,01/25/2020,02/08/2020,02/04/2020
2019JTM2086,797790,01/13/2020,01/27/2020,02/05/2020
2019JTM2086,787223,01/18/2020,02/01/2020,02/09/2020
2019MAZ8088,919280,01/23/2020,02/06/2020,02/19/2020
2019MAZ8088,732881,01/15/2020,01/29/2020,01/21/2020
2019MAZ8088,58988,01/26/2020,02/09/2020,02/29/2020
2019MAZ8088,731968,02/22/2020,03/07/2020,02/29/2020
2019ME20859,458713,02/06/2020,02/20/2020,02/26/2020
2019ME20859,333576,01/14/2020,01/28/2020,01/26/2020
2019ME20868,838885,02/19/2020,03/04/2020,02/25/2020
2019ME20868,107123,02/19/2020,03/04/2020,03/01/2020
2019ME20868,502923,02/04/2020,02/18/2020,03/03/2020
2019ME20868,634831,02/07/2020,02/21/2020,02/25/2020
2019ME20872,965576,01/28/2020,02/11/2020,01/30/2020
2019ME20872,871892,02/06/2020,02/20/2020,02/20/2020
2019ME20880,437946,02/09/2020,02/23/2020,02/17/2020
2019ME20880,826993,02/24/2020,03/09/2020,02/24/2020
2019ME20887,133813,02/07/2020,02/21/2020,02/17/2020
2019ME20887,348820,01/04/2020,01/18/2020,01/17/2020
2019ME20896,536433,02/16/2020,03/01/2020,02/29/2020
2019ME20896,780255,01/14/2020,01/28/2020,01/18/2020
2019ME20901,418561,02/03/2020,02/17/2020,02/03/2020
2019ME20901,544890,01/06/2020,01/20/2020,01/18/2020
2019ME20901,678646,02/13/2020,02/27/2020,02/29/2020
2019ME20901,889314,01/18/2020,02/01/2020,02/05/2020
2019ME20906,653852,02/13/2020,02/27/2020,02/13/2020
2019ME20906,890317,01/08/2020,01/22/2020,01/19/2020
2019ME20906,920779,02/16/2020,03/01/2020,03/03/2020
2019ME20906,706495,02/21/2020,03/06/2020,02/24/2020
2019ME20906,777114,01/08/2020,01/22/2020,01/25/2020
2019ME20911,713300,01/18/2020,02/01/2020,02/28/2020
2019ME20911,81537,01/30/2020,02/13/2020,02/20/2020
2019ME20911,202964,01/23/2020,02/06/2020,02/04/2020
2019ME20911,654243,02/25/2020,03/10/2020,03/01/2020
2019ME20911,509689,01/29/2020,02/12/2020,02/27/2020
2019ME20913,389345,02/03/2020,02/17/2020,02/25/2020
2019ME20913,621389,01/26/2020,02/09/2020,02/08/2020
2019ME20913,187428,02/16/2020,03/01/2020,03/02/2020
2019ME20913,399387,01/06/2020,01/20/2020,01/28/2020
2019ME20913,421038,01/16/2020,01/30/2020,02/24/2020
2019ME20918,810449,01/15/2020,01/29/2020,02/04/2020
2019ME20918,160322,02/08/2020,02/22/2020,02/27/2020
2019ME20918,513637,02/21/2020,03/06/2020,02/21/2020
2019ME20925,18132,01/30/2020,02/13/2020,02/22/2020
2019ME20925,353394,01/02/2020,01/16/2020,01/29/2020
2019ME20925,734734,01/23/2020,02/06/2020,02/01/2020
2019ME20925,147772,01/19/2020,02/02/2020,03/03/2020
2019ME20925,488899,01/24/2020,02/07/2020,02/20/2020
2019ME20928,825921,01/05/2020,01/19/2020,02/17/2020
2019ME20928,911630,01/17/2020,01/31/2020,02/12/2020
2019ME20928,522862,02/16/2020,03/01/2020,02/16/2020
2019ME20928,891458,01/26/2020,02/09/2020,02/15/2020
2019ME20928,219629,02/11/2020,02/25/2020,02/16/2020
2019ME20939,98960,01/09/2020,01/23/2020,01/21/2020
2019ME20939,9218,01/13/2020,01/27/2020,01/27/2020
2019ME20939,94931,02/07/2020,02/21/2020,02/25/2020
2019ME20939,541670,01/22/2020,02/05/2020,02/23/2020
2019ME20939,93081,02/21/2020,03/06/2020,02/28/2020
2019MEZ8409,623384,02/07/2020,02/21/2020,02/16/2020
2019MEZ8409,644852,02/14/2020,02/28/2020,02/24/2020
2019MEZ8414,301192,02/24/2020,03/09/2020,02/29/2020
2019MEZ8414,332211,01/01/2020,01/15/2020,02/26/2020
2019MEZ8414,963640,01/16/2020,01/30/2020,02/23/2020
2019MEZ8416,851060,01/27/2020,02/10/2020,02/07/2020
2019MEZ8416,160500,01/18/2020,02/01/2020,01/29/2020
2019MEZ8416,907376,02/06/2020,02/20/2020,02/12/2020
2019MEZ8416,587614,02/22/2020,03/07/2020,02/24/2020
2019MEZ8416,704894,02/15/2020,02/29/2020,03/01/2020
2019MEZ8420,725987,01/17/2020,01/31/2020,02/27/2020
2019MEZ8420,483396,01/25/2020,02/08/2020,02/03/2020
2019MEZ8420,280710,02/15/2020,02/29/2020,03/03/2020
2019MEZ8420,327421,01/16/2020,01/30/2020,02/19/2020
2019MEZ8420,618738,02/06/2020,02/20/2020,02/26/2020
2019MEZ8425,392774,02/12/2020,02/26/2020,02/18/2020
2019MEZ8425,266415,02/03/2020,02/17/2020,02/27/2020
2019MEZ8497,183787,01/28/2020,02/11/2020,02/12/2020
2019MEZ8497,651073,02/23/2020,03/08/2020,02/25/2020
2019MEZ8497,41633,01/24/2020,02/07/2020,01/29/2020
2019MEZ8497,136899,02/12/2020,02/26/2020,02/17/2020
2019MEZ8497,721416,02/20/2020,03/05/2020,03/02/2020
2019PHA2021,261206,01/29/2020,02/12/2020,02/18/2020
2019PHA2021,251847,01/15/2020,01/29/2020,01/16/2020
2019PHA2021,750613,02/07/2020,02/21/2020,02/08/2020
2019PHA2021,710338,02/13/2020,02/27/2020,03/01/2020
2019PHM2004,682976,02/09/2020,02/23/2020,02/17/2020
2019PHM2004,965249,02/18/2020,03/03/2020,02/25/2020
2019PHS7121,200389,02/10/2020,02/24/2020,02/10/2020
2019PHS7121,86077,01/02/2020,01/16/2020,02/23/2020
2019PHS7121,324820,01/01/2020,01/15/2020,01/18/2020
2019PHS7126,245122,01/18/2020,02/01/2020,02/04/2020
2019PHS7126,626952,01/19/2020,02/02/2020,01/23/2020
2019PHS7128,652493,02/21/2020,03/06/2020,02/24/2020
2019PHS7128,707472,01/16/2020,01/30/2020,02/29/2020
2019PHS7137,313125,01/10/2020,01/24/2020,01/16/2020
2019PHS7137,414432,02/26/2020,03/11/2020,03/01/2020
2019PHS7137,505629,02/19/2020,03/04/2020,02/20/2020
2019PHS7137,541641,01/22/2020,02/05/2020,02/01/2020
2019PHS7137,594940,01/16/2020,01/30/2020,02/07/2020
2019PHS7143,411458,01/11/2020,01/25/2020,02/16/2020
2019PHS7143,703436,01/17/2020,01/31/2020,02/01/2020
2019PHS7143,188041,02/02/2020,02/16/2020,02/22/2020
2019PHS7156,230582,02/13/2020,02/27/2020,02/18/2020
2019PHS7156,915141,01/23/2020,02/06/2020,02/19/2020
2019PHS7157,100373,01/08/2020,01/22/2020,02/28/2020
2019PHS7157,217412,02/11/2020,02/25/2020,02/17/2020
2019PHZ8021,373958,01/30/2020,02/13/2020,02/05/2020
2019PHZ8021,132056,01/16/2020,01/30/2020,01/29/2020
2019PHZ8023,494405,01/29/2020,02/12/2020,02/14/2020
2019PHZ8023,124995,01/15/2020,01/29/2020,03/02/2020
2019PHZ8037,254450,01/30/2020,02/13/2020,02/14/2020
2019PHZ8037,286919,02/13/2020,02/27/2020,02/16/2020
2019PHZ8037,48902,02/18/2020,03/03/2020,02/26/2020
2019SMZ8282,79924,02/12/2020,02/26/2020,02/24/2020
2019SMZ8282,28218,01/06/2020,01/20/2020,01/20/2020
2019SMZ8282,447066,01/16/2020,01/30/2020,02/23/2020
2019SMZ8282,148448,02/22/2020,03/07/2020,02/25/2020
2019SMZ8282,805528,01/03/2020,01/17/2020,01/05/2020
2019TT10949,355791,02/10/2020,02/24/2020,02/13/2020
2019TT10949,125397,01/23/2020,02/06/2020,02/29/2020
2019TT10949,593432,01/11/2020,01/25/2020,01/21/2020
2019TT10949,515537,02/02/2020,02/16/2020,02/17/2020
2019TT10949,213738,01/09/2020,01/23/2020,02/10/2020
2019TT10954,451674,02/06/2020,02/20/2020,02/18/2020
2019TT10954,968013,01/11/2020,01/25/2020,01/20/2020
2019TT10954,530616,01/03/2020,01/17/2020,01/11/2020
2019TT10954,337800,01/03/2020,01/17/2020,02/26/2020
2019TT10956,842666,01/07/2020,01/21/2020,02/11/2020
2019TT10956,36502,01/29/2020,02/12/2020,02/09/2020
2019TT10957,816616,02/09/2020,02/23/2020,02/24/2020
2019TT10957,940325,01/14/2020,01/28/2020,02/07/2020
2019TT10960,403425,02/25/2020,03/10/2020,03/02/2020
2019TT10960,543881,01/09/2020,01/23/2020,02/13/2020
2019TT10960,512321,01/07/2020,01/21/2020,01/08/2020
2019TT10960,779128,02/11/2020,02/25/2020,02/22/2020
2019TT10960,830938,01/09/2020,01/23/2020,01/30/2020
2019TT10968,264161,01/19/2020,02/02/2020,01/21/2020
2019TT10968,291424,01/23/2020,02/06/2020,01/30/2020
2019TT10969,212723,01/10/2020,01/24/2020,03/01/2020
2019TT10969,602245,02/06/2020,02/20/2020,02/21/2020
2019TT10969,700413,02/07/2020,02/21/2020,02/27/2020
2019TT10969,372756,01/22/2020,02/05/2020,02/28/2020
2019TT10973,513453,01/10/2020,01/24/2020,02/05/2020
2019TT10973,668044,01/03/2020,01/17/2020,01/08/2020
2019TT10973,135956,02/03/2020,02/17/2020,02/12/2020
2019TT10973,24639,01/27/2020,02/10/2020,02/13/2020
2019TT10973,811798,02/09/2020,02/23/2020,02/12/2020
2019TT10980,761009,02/25/2020,03/10/2020,02/29/2020
2019TT10980,487211,01/31/2020,02/14/2020,02/06/2020
2019TT10980,470849,01/13/2020,01/27/2020,02/29/2020
2019TT10981,841693,01/02/2020,01/16/2020,01/13/2020
2019TT10981,830211,02/26/2020,03/11/2020,03/03/2020
2019TT10981,676250,02/03/2020,02/17/2020,02/10/2020
2019TT10984,529905,02/18/2020,03/03/2020,02/27/2020
2019TT10984,247036,02/09/2020,02/23/2020,02/27/2020
2019TT10984,957468,01/01/2020,01/15/2020,02/28/2020
2019TT10984,603366,02/15/2020,02/29/2020,02/15/2020
2019TT10984,639885,02/08/2020,02/22/2020,02/19/2020
2019TT10987,623612,01/23/2020,02/06/2020,02/06/2020
2019TT10987,252758,02/05/2020,02/19/2020,02/21/2020
2019TT10997,132790,01/12/2020,01/26/2020,01/31/2020
2019TT10997,526625,01/30/2020,02/13/2020,02/06/2020
2019TT11001,566776,01/06/2020,01/20/2020,02/17/2020
2019TT11001,612779,01/04/2020,01/18/2020,02/27/2020
2019TT11001,834111,02/22/2020,03/07/2020,02/28/2020
2019TT11001,499263,02/14/2020,02/28/2020,02/15/2020
2019TT11001,663269,01/07/2020,01/21/2020,01/30/2020
2019TT11007,404508,02/06/2020,02/20/2020,02/06/2020
2019TT11007,416260,01/06/2020,01/20/2020,02/03/2020
2019TT11016,126801,02/07/2020,02/21/2020,03/03/2020
2019TT11016,426102,02/04/2020,02/18/2020,02/04/2020
2019TT11016,159437,01/21/2020,02/04/2020,01/23/2020
2019TT11016,791004,01/21/2020,02/04/2020,02/07/2020
2019TT11024,596916,01/31/2020,02/14/2020,02/02/2020
2019TT11024,523275,01/09/2020,01/23/2020,03/03/2020
2019TT11024,259345,02/20/2020,03/05/2020,03/03/2020
2019TT11024,388323,01/27/2020,02/10/2020,02/14/2020
2019TT11024,154105,01/26/2020,02/09/2020,02/16/2020
2019TT11053,534522,01/18/2020,02/01/2020,02/26/2020
2019TT11053,503093,01/08/2020,01/22/2020,01/16/2020
2019TT11053,824402,01/17/2020,01/31/2020,02/25/2020
2019TTC2121,558901,01/02/2020,01/16/2020,01/28/2020
2019TTC2121,693693,01/16/2020,01/30/2020,03/01/2020
2019TTC2121,833959,02/20/2020,03/05/2020,02/26/2020
2019TTC2121,553434,01/18/2020,02/01/2020,01/28/2020
2019TTC2121,847249,01/14/2020,01/28/2020,02/27/2020
2019TTE2117,718802,02/23/2020,03/08/2020,02/25/2020
2019TTE2117,69680,02/07/2020,02/21/2020,02/08/2020
2019TTE2117,952247,02/19/2020,03/04/2020,02/25/2020
2019TTE2117,47424,01/02/2020,01/16/2020,01/08/2020
2019TTE2117,390113,01/17/2020,01/31/2020,02/24/2020
2019TTZ8452,865188,02/09/2020,02/23/2020,02/17/2020
2019TTZ8452,605996,02/24/2020,03/09/2020,02/27/2020
2019TTZ8452,555808,01/16/2020,01/30/2020,02/28/2020
2015BEZ8355,922516,01/15/2020,01/29/2020,01/17/2020
2015BEZ8355,536169,01/17/2020,01/31/2020,01/18/2020
2015BEZ8355,306835,01/26/2020,02/09/2020,02/08/2020
2015BEZ8355,828865,01/16/2020,01/30/2020,02/08/2020
2015BEZ8355,162549,02/16/2020,03/01/2020,03/01/2020
2015CEZ8360,213893,01/16/2020,01/30/2020,02/26/2020
2015CEZ8360,581618,01/23/2020,02/06/2020,02/22/2020
2015CEZ8360,889553,01/13/2020,01/27/2020,02/28/2020
2015CEZ8360,437086,02/23/2020,03/08/2020,02/27/2020
2015CEZ8360,56992,01/06/2020,01/20/2020,01/29/2020
2015CH70159,808368,01/17/2020,01/31/2020,02/05/2020
2015CH70159,851393,02/20/2020,03/05/2020,02/27/2020
2015CH70159,271037,02/19/2020,03/04/2020,03/03/2020
2015CH70159,114810,01/30/2020,02/13/2020,02/05/2020
2015CH70159,33314,01/02/2020,01/16/2020,01/13/2020
2015CH70166,895889,02/05/2020,02/19/2020,02/21/2020
2015CH70166,854408,02/03/2020,02/17/2020,02/25/2020
2015CH70166,715483,01/10/2020,01/24/2020,03/01/2020
2015CH70167,843769,01/27/2020,02/10/2020,01/29/2020
2015CH70167,703073,02/14/2020,02/28/2020,02/16/2020
2015CH70167,525668,02/02/2020,02/16/2020,03/02/2020
2015CH70167,396285,02/25/2020,03/10/2020,02/26/2020
2015CH70168,702433,02/02/2020,02/16/2020,02/27/2020
2015CH70168,404371,02/08/2020,02/22/2020,02/25/2020
2015CH70168,285451,02/22/2020,03/07/2020,02/24/2020
2015CH70168,110263,01/07/2020,01/21/2020,02/08/2020
2015CH70168,880041,01/19/2020,02/02/2020,02/26/2020
2015CH70169,812437,01/08/2020,01/22/2020,02/14/2020
2015CH70169,306188,02/01/2020,02/15/2020,02/15/2020
2015CH70169,597403,01/22/2020,02/05/2020,02/06/2020
2015CH70169,437922,01/23/2020,02/06/2020,01/24/2020
2015CH70170,634586,01/17/2020,01/31/2020,02/21/2020
2015CH70170,451805,02/02/2020,02/16/2020,02/24/2020
2015CH70170,395232,02/08/2020,02/22/2020,02/18/2020
2015CH70170,208722,01/23/2020,02/06/2020,01/30/2020
2015CH70170,170601,02/25/2020,03/10/2020,02/25/2020
2015CH70172,276550,02/23/2020,03/08/2020,02/27/2020
2015CH70172,458241,01/12/2020,01/26/2020,02/14/2020
2015CH70173,421909,01/31/2020,02/14/2020,02/11/2020
2015CH70173,59658,01/24/2020,02/07/2020,02/26/2020
2015CH70175,84301,01/31/2020,02/14/2020,02/13/2020
2015CH70175,495154,01/01/2020,01/15/2020,02/05/2020
2015CH70175,115139,02/24/2020,03/09/2020,02/25/2020
2015CH70175,358325,01/15/2020,01/29/2020,02/04/2020
2015CH70176,951760,01/29/2020,02/12/2020,01/29/2020
2015CH70176,233368,02/05/2020,02/19/2020,02/23/2020
2015CH70176,508843,02/23/2020,03/08/2020,03/01/2020
2015CH70177,553876,01/24/2020,02/07/2020,02/04/2020
2015CH70177,64474,01/23/2020,02/06/2020,01/25/2020
2015CH70177,301465,02/18/2020,03/03/2020,02/26/2020
2015CH70177,783537,02/15/2020,02/29/2020,02/22/2020
2015CH70178,655402,01/27/2020,02/10/2020,01/31/2020
2015CH70178,932567,02/05/2020,02/19/2020,02/24/2020
2015CH70178,844022,02/26/2020,03/11/2020,03/02/2020
2015CH70179,731781,01/24/2020,02/07/2020,01/27/2020
2015CH70179,402805,01/02/2020,01/16/2020,01/05/2020
2015CH70180,833206,02/03/2020,02/17/2020,02/05/2020
2015CH70180,452272,01/24/2020,02/07/2020,02/21/2020
2015CH70180,136966,01/20/2020,02/03/2020,02/13/2020
2015CH70180,428298,01/30/2020,02/13/2020,02/07/2020
2015CH70180,838318,01/17/2020,01/31/2020,01/24/2020
2016BEZ7504,476827,02/15/2020,02/29/2020,02/29/2020
2016BEZ7504,207173,02/02/2020,02/16/2020,02/27/2020
2016CE10200,507467,01/14/2020,01/28/2020,01/14/2020
2016CE10200,723866,01/06/2020,01/20/2020,01/11/2020
2016CE10202,911991,01/26/2020,02/09/2020,02/11/2020
2016CE10202,502373,02/20/2020,03/05/2020,02/24/2020
2016CE10202,137235,02/11/2020,02/25/2020,03/03/2020
2016CE10203,135079,02/18/2020,03/03/2020,02/21/2020
2016CE10203,217722,02/21/2020,03/06/2020,02/26/2020
2016CE10203,811560,01/07/2020,01/21/2020,03/01/2020
2016CE10203,137566,02/25/2020,03/10/2020,03/01/2020
2016CE10203,696870,02/18/2020,03/03/2020,02/29/2020
2016CE10204,887917,02/20/2020,03/05/2020,02/20/2020
2016CE10204,317515,01/07/2020,01/21/2020,02/15/2020
2016CE10204,422829,02/12/2020,02/26/2020,02/12/2020
2016CE10204,424542,02/01/2020,02/15/2020,02/19/2020
2016CE10205,395203,02/17/2020,03/02/2020,02/26/2020
2016CE10205,75052,01/05/2020,01/19/2020,03/01/2020
2016CE10205,630347,01/28/2020,02/11/2020,02/19/2020
2016CE10205,950822,01/18/2020,02/01/2020,03/01/2020
2016CE10205,520281,02/24/2020,03/09/2020,02/27/2020
2016CE10206,669805,01/05/2020,01/19/2020,01/08/2020
2016CE10206,354493,01/10/2020,01/24/2020,02/20/2020
2016CE10206,836322,02/16/2020,03/01/2020,02/18/2020
2016CE10206,619102,02/26/2020,03/11/2020,03/01/2020
2016CE10207,71989,01/01/2020,01/15/2020,02/19/2020
2016CE10207,16852,01/27/2020,02/10/2020,02/01/2020
2016CE10207,86969,02/25/2020,03/10/2020,02/27/2020
2016CE10207,320101,01/04/2020,01/18/2020,01/16/2020
2016CE10207,401634,01/25/2020,02/08/2020,03/03/2020
2016CE10209,581696,02/03/2020,02/17/2020,02/23/2020
2016CE10209,238629,02/10/2020,02/24/2020,02/22/2020
2016CE10210,698449,01/17/2020,01/31/2020,02/17/2020
2016CE10210,519696,01/13/2020,01/27/2020,01/21/2020
2016CE10211,346799,01/26/2020,02/09/2020,02/25/2020
2016CE10211,334388,02/08/2020,02/22/2020,02/24/2020
2016CE10211,861689,02/23/2020,03/08/2020,03/03/2020
2016CE10211,972543,01/12/2020,01/26/2020,02/03/2020
2016CE10212,569888,01/09/2020,01/23/2020,02/21/2020
2016CE10212,944641,01/13/2020,01/27/2020,01/16/2020
2016CE10212,405524,02/02/2020,02/16/2020,02/20/2020
2016CE10212,605918,01/27/2020,02/10/2020,02/16/2020
2016CE10212,923933,01/30/2020,02/13/2020,02/24/2020
2016CE10305,359821,01/21/2020,02/04/2020,02/07/2020
2016CE10305,524958,02/16/2020,03/01/2020,02/28/2020
2016CE10305,449370,01/09/2020,01/23/2020,02/10/2020
2016CE10305,712382,01/20/2020,02/03/2020,01/28/2020
2016CH10675,730383,02/02/2020,02/16/2020,02/22/2020
2016CH10675,10547,02/17/2020,03/02/2020,02/19/2020
2016CH70150,246932,01/10/2020,01/24/2020,02/07/2020
2016CH70150,92011,02/06/2020,02/20/2020,02/11/2020
2016CH70150,296305,01/04/2020,01/18/2020,02/14/2020
2016CH70151,681705,01/24/2020,02/07/2020,01/30/2020
2016CH70151,921715,01/10/2020,01/24/2020,02/08/2020
2016CH70154,836283,01/12/2020,01/26/2020,01/28/2020
2016CH70154,41006,01/23/2020,02/06/2020,02/28/2020
2016CH70154,336013,01/30/2020,02/13/2020,02/05/2020
2016CH70154,90702,01/17/2020,01/31/2020,01/23/2020
2016CH70155,709932,02/06/2020,02/20/2020,02/18/2020
2016CH70155,649534,02/13/2020,02/27/2020,02/28/2020
2016CH70155,787223,02/23/2020,03/08/2020,03/02/2020
2016CH70155,444049,01/04/2020,01/18/2020,01/12/2020
2016CH70155,18483,02/04/2020,02/18/2020,02/10/2020
2016CH70156,463830,01/17/2020,01/31/2020,02/05/2020
2016CH70156,961704,02/08/2020,02/22/2020,02/12/2020
2016CH70157,639451,02/01/2020,02/15/2020,02/15/2020
